,coinbase_tx_id,reward,address
66,a6edc810d41a6fe1cd0916d0a866ce9aa9b7a331c2a424128038bfce2904e013,1252459435,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
67,92198a386ccdbcdf10466b21b8c2a7ac694e87f232318d0f4b91fb8f57e638c2,1259547776,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
68,4e1e0093ff6aa8b35c1fa6161193478cde7166908ff125e4ced8d25679d7635a,1259606973,3DRqFYMG2dFpVb8uTpCu8WoBhRBQ2FCphb
69,e329588e8e1c4f3ea46f35a8348e287296b613ea3ca290ef0d2f4473dec7ef4b,1255768849,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
70,25f3467cb0b86cb1f0a0fd5802745e5700f87df3b9bcf2cbda6618cae3c1734a,1271911939,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
71,d0b3869418ed9d6fb55f93026f82e06f90b2da0847de720162743553677c9b16,1254509934,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq
72,7f4417ed00a39256da018b02a35efaf1df79f685796844bdaca73b47f0affb2a,1264771253,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
73,8ea83cff2bec5614fb16501690cb9ffafde108a831104da48ffa4e27a104cf5c,1250517209,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
74,60f5b07202d7910ed902247611b56b20aadf42f2ff64a454ecf0cb3fd8303cce,1277960797,3HqH1qGAqNWPpbrvyGjnRxNEjcUKD4e6ea
75,b320805356a9ed0e80ad35d7a132b4f68741228543a9860835af7781375b0809,1253802459,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
76,bc0edf8082d3778342ab158a8c65bddd7d15e0665acbda09069633fe7a8322c3,1267944650,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
77,9422176089091c2e993da68209306b09a9c06538fc219524cff8583df81cd9df,1274211313,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
78,e81110fda45014ed9c64b9ab69a24a56f913233baadfd3e78bde70587a61eb06,1256866774,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
79,ecb5b04dd6a26fb0fce059a6e6e876abc55e9d029d4d8f1a1d37c9044bf1ae3e,1261264119,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
80,9fe7e62f3bce279f44fd088ed3fa5b0fd8bd5b93a037bb44a7c7d48c14b09154,1252715328,1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE
81,573c2f0f17310dde486c2cad761866f83896a398cbd864d783a9d5b2089a2c49,1252681283,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
82,34f44d56dc7a393fb59ef35fe4b3d2c8d25224e9d7cd4510e754eca485beb194,1250661110,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
83,6c7443786dd44b65e03e10b1d55d302635f4d3172827b374e74b4527daad9513,1254216595,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
84,b3798a7a19eabc31cec1ed600c6e5e9cf77789ff0982b49885ff002c5934923d,1253427459,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX
85,a2e8e6729194726d92f1f2e7d066722288c7b40aa110f98e90716bb6f8bb6f55,1262945224,3DRqFYMG2dFpVb8uTpCu8WoBhRBQ2FCphb
86,20bd980353fcbfe3b4b3fe331725e0c931ce4588c606989ba4468609d10b020b,1258807428,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
87,7020a3cea7f20d8774197719d3c7ff00e3d01cb642226863722119c8ea156b2d,1254943414,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
88,8ceada876c856ba9cec6e387f5d1f6736c80a1c2dc6debe41881fa4b4e566c03,1250000000,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
89,5e347821bf7954c8aec66d3e497b658147ab76e4651b8c707ba99ee16e66da98,1271558334,1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE
90,ccb9f370e67e95fcad4e4d17630ec239be9dfe45282565061db2c25ef85d6856,1256026082,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
91,d1294e1279784e0a17d38a730166dde5bda55288c3b72e6149d7190590c9fee1,1259121270,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
92,4c67826dbf83b8c5f54da74b575b6d48664ca7b0496e6f3e41ade4f49dd94d32,1267431171,1PJb6kLxZjUeq4fkKJ6ubDnEbx8ELJyRfc
93,08458705784131dbb4cb43b17d774adcb8c8bb4ef71bae610f12badb4276fcff,1252710806,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
94,fdb92d5a6c2321e4b96af10b5fd9b1b539f803e1a0ebe6b9ea935f2b0436d3b7,1262590817,3DPNFXGoe8QGiEXEApQ3QtHb8wM15VCQU3
95,3eae24d3415c5041b3c99821e59a9cb376886ab5b3c6e6b73c738dca94655b22,1266441820,3HqH1qGAqNWPpbrvyGjnRxNEjcUKD4e6ea
96,e4f0f80c376c1afb1299a899826828e47a9701fb73e9234733c136b2947e14ce,1255258988,3DPNFXGoe8QGiEXEApQ3QtHb8wM15VCQU3
97,9d848a0fd9f156dfa10d4503ec1fa032d404b7df4c879a14bbe0f39de086e7b5,1250199960,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
98,2b80e2dd62e35f17474e46f69ca746486905dc114d3ced9c4f894b5928760f8c,1255571650,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX
99,0e9b7b893fb2b2724acbc60d8fc6a451c34c3379b292da420018520ea0456e84,1251344748,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
100,74e65535bf11b78455a25cad1446e30a36c79a44f1969790f3970fc7cc71f3f6,1265878648,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ
101,ec2df1f1ae3d84b9f0a8fc384280e0fc6330abdf56ba5a29d1b4ec599fb0dfc1,1255454501,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
102,bd966e94ba8d73ec03bd39e3e0f72e27c462f3ed7ccffef985d49b72c6c420bf,1259332313,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
103,0919e826f60fc394cacb05cece4fb475b7ce410471c400399ffc0b6c316410b5,1264857659,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
104,f1a1d5777119f4cf5cb4dbc3435b67a20cf56379129cc0a0dfb76788be3671b8,1258091979,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
105,9b9c4a31e8e65d2e7c6d7b945a3c53c56c218d9a233431f7d7d3524dd3f6acd4,1269187057,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX
106,f1d420ae6f8329cf8c75c7c0732bd345f266f866d04ecee219c712e0d347a3bb,1255427844,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
107,0dc834b0f1fca39ade9032289f797e6653b45982bf722191010c916b96f3cf67,1256398020,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ
108,f3d87d2aa12674f82da690274c82e6106a4d1fbdcc70e3d0ec6e00058eb5f021,1254617747,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
109,e6df7d7356024f87570405cfea78f52e24fd5a5a5f22912f730aa13b283f2d61,1260291280,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
110,3041c478fedce2aa2dff0dac47affca21006939303811e2c07f34d34afb43960,1269478044,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
111,65d5921d93c39e0c55eed2576e95fbfc05af8fb96be16d6edff9de7398215ba5,1254827425,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
112,739d0a050ce60d6463f34cf7c6afaeae03aec1a358816e817877899d3c0eac57,1251883282,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
113,fddb9f77cbb2f17d75c930b35e407aab5b6d4a5cacde0633397ea74033e32e36,1263343234,39PVJ1sEVmFHJXjEG1D8kQa4Mk7f7jeMvA
114,3502870159541172c05d06d9b1f2ebbfbe139c19d80fe7feba639342bb41996d,1253501644,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
115,69342e955d97fbf7200752cdb5354d2f3f5991e3cdd19c01ad032e1f19cc1964,1255543122,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX
116,bcf785f2fbf03ff6640282acb37ddf2f2a38f62c0bd28600eef1a5674d7644bf,1271341168,3DPNFXGoe8QGiEXEApQ3QtHb8wM15VCQU3
117,4c5cec6b4ae2f941c57353e460347c5b29e5da8743df18c466bff2ecc8cfc6d1,1256443648,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
118,3ed1ca05959f1deffb76a0b32f037d8aa954a1921f30f8edf83eababe280c348,1257223253,3DPNFXGoe8QGiEXEApQ3QtHb8wM15VCQU3
119,b3db72794c3b035e771a70a707a2504accee643f3802d0c5f52f162eafbf072c,1264421913,1C81BGyi8SJ919UxnHm2iwNmaN2RHfU4us
120,7c066b90ba461792b2028bb24eb4ae3dc91f4ff6326c74c0be22a0840c6556e3,1251869113,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
121,7250491fe20f3ff8c773005ca4539e7e49eb1c93580d238d0babb2bf62c65f4b,1255436801,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
122,f4be70cbf785a865af4707aa2b996fdd2b478ebec4ff45c0056839237541979e,1255593439,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
123,172bceb9ee0b4dd5d0ac993173ea528beb7b52d71cebb4a57fbb9bc3cd2e22f3,1276064166,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
124,295ff474cbb26ac092fa0dba67b3bc0a73c0e94bfc9de02a9ea0ec3fc7da3a0b,1262076539,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
125,95805b46ead0e264552d2bf4b675e0518514af8400287f12515052c65e802eaa,1251905001,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
126,a0fa9326081494c8f8cf39c32d40cba9f45b8fe85f9c64ee04db0bde3d5e1475,1265150971,3DRqFYMG2dFpVb8uTpCu8WoBhRBQ2FCphb
127,86409d97240f7abf278284d876a8083030a7fb42640684e28c043b2954016741,1261067335,39PVJ1sEVmFHJXjEG1D8kQa4Mk7f7jeMvA
128,fd7674b292a0eceff9071f4e73ca532bd91296f3b0cff5f3e6d4a9e4b93ea116,1252230255,39PVJ1sEVmFHJXjEG1D8kQa4Mk7f7jeMvA
129,52dfea75e7e20fa7b4ddeac68da9cf1d0afb4cfdd8df8fbd52c9f6a045824724,1258634694,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
130,c5b90de265eb35eac5058a6527b959a747eb7d7efcfd0f68dda8a5ed88890fed,1262221226,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
131,72f6dc34ad833d4237f07e84ba222a4b50ad87eca6f72196e66314bc7cfff3b7,1253593174,15ikPd3KBehPNRsGsuLfvtbNefCZ9aBwEa
132,e551fe07fe57090b2bc1510711f7709e99656dd5a98f180f828d1a04e06a08c8,1253350860,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
133,4b22367e0f3ec9608663a43e327f03287183c17e56d89b5d66dfd454c2098212,1260774998,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
134,23cab65dd4dfb17bf173fa87e042a73a1f0cb00886e8309127a49f01a2a2552c,1250316620,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
135,c723f32552b22480f57c4627f7bd733fbeb2dda450cf14a19ce99bec965d06e7,1258147801,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
136,6397228968181f267e43113269199b5c5ad40189445b68b2f2121c3f5f12953f,1275569309,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
137,7f37ea8a585ee4f134ba90369a4a8b1a52984fad80ae4030873bd45aa432d4cf,1268346241,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
138,28e58ebe7edcd9cb10cc98d23a2f930a3f9b6c99fdf5bc0d63b2ca1e070c0f0a,1263558225,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
139,6026b31a46a620c476dd36f37e2a5dd67d21d4fec3209986dafea13201de396f,1295251712,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ
140,04efb7cc1fbea26f32d09ec9f7d626f84d320ed79c52a02a38bd6e3eb9416d98,1262974345,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
141,ecdf6118c8964fc3c5242eafa4f471ac40ed369cf51747a92896682fa9a6bfd5,1272078131,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq
142,b53600cdb0aaf5a534ad1da637caf465249ec5ee087ae23294603124330f750c,1265814974,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
143,e649d750feb4a50214fb1e67f8025972f7a47281dac74e8048740c3bb22dbf0f,1271975956,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
144,ec5e0271841ce0ea44f5e09719ce4f95c2986bd1a4bbe61ac55f6cda9fcd71b5,1266945023,1PJb6kLxZjUeq4fkKJ6ubDnEbx8ELJyRfc
145,735a9a6cdda0aba562e31b8c91cfcae447ae7079e03a6cae5054230c248095d0,1263603001,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
146,ee4257087ddb96ca11d13047ad311cc2b2b454a9bc76ff26268252cd7f214a03,1276222509,1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE
147,fbae2ae21e128b78b128c58b0b7b4d623c3a2a99e05d483f0e3704c6524e6884,1260180165,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX
148,2ec8d48f223bf5b64bba2cc15ae85c3a77733b9417911eb6c8751362695e571d,1257408176,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
149,211130904803d7f25e086cf3e50680820ba1f5742714ad6e0f6128f18516628a,1265614883,1MvYASoHjqynMaMnP7SBmenyEWiLsTqoU6
150,1d6a141bde92057f2541f3202fb1917d4628d288c9fd2dbf1408cd20c3aca27e,1256148709,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq
151,a724bc75f89fd97d2eaabc3bc07f0423f748d79a52fdbac37d148f0226a21d1b,1267768502,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
152,d437ddb16042a86c21ce4b298933a71afad2d97efd0bc34708cf56adfc4f04d5,1252533552,3DRqFYMG2dFpVb8uTpCu8WoBhRBQ2FCphb
153,d849bb3ec7efeed05d1b45d02c8f84046d1243ce6bcd438370a96d598e729806,1262647888,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
154,625d93f0fb0a68b75fb0ac9ece16812c7dc06839ae43e92a7784a3cf4609a9ff,1260751262,1MUz4VMYui5qY1mxUiG8BQ1Luv6tqkvaiL
155,0458f71a663918c2c7d858a555695cb38fc0e57e6fc0c47138a99c93ef01d827,1255350664,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
156,0947195ffdc19fb9428dd3817aefdbb9e3a5ccd2847f10329a323e75910d2888,1257287745,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq
157,5cc0b6fedd5e3c930e4a8c8f043baad2c4cadcf42d67e02303bcde2e9b380380,1259112284,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
158,3558a0e7acafa693b9a0b1a5c5d85caaadf1a683ab5d6dea36268ad0295e6abd,1258406882,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
159,d173c51c799f5a60a92428c5f701be2136060151f104168b185fae428534d979,1254952641,3DPNFXGoe8QGiEXEApQ3QtHb8wM15VCQU3
160,49b88fbfbc93512cce3a973cfc9699c49882e436bb9cc4f3bc1de6e8d90cb6b1,1260903382,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
161,81d72abbbcf9e86459dd14af2b3d1a9f8c43e22e2f6e11964aabc1191df52d10,1259090804,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX
162,0462eb886bf125370f73dc3c6bd54f122f037168b3703f82b6e6d93245939495,1263179084,12dRugNcdxK39288NjcDV4GX7rMsKCGn6B
163,a348bc55d8635b41decd233d8b78fcbf332fc2522705560f104c5fcc885991ad,1273180402,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn
164,e24436dd03b63be03222409cc09f533cd0be241c2e7e62ffc158659bf94c206b,1276619161,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
165,79737697b5637dfa63642e2288acac92fdb51a7c92f6d9f0d036adee49df738e,1260284961,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY
166,556ed566fc5f4383a42448f119ea048a754bd958ad5c2c5751ff2f685f0c1c02,1338973049,1MvYASoHjqynMaMnP7SBmenyEWiLsTqoU6
